90%_Confidence_Interval,Job_ID,Predicted_Wait_Time,Processors,Requested_Wall_Time,Resource,Submit_Date,Submit_Time_(CDT),Actual_Wait_Time,Actual_Execution_Time,Actual_Queue_Time
0,4010136,0,48,00:31:00,comet.sdsc.xsede.org,09/01/2016,23:49:14,1815.105309009552,1800,15.105309009552002
0,4010182,0,24,00:31:00,comet.sdsc.xsede.org,09/02/2016,00:19:31,1807.6475620269775,1800,7.647562026977539
16:04:13,4010205,06:57:12,24,00:31:00,comet.sdsc.xsede.org,09/02/2016,00:49:41,1860.280349969864,1800,60.28034996986389
0,4010247,0,24,00:31:00,comet.sdsc.xsede.org,09/02/2016,01:20:43,1833.8701858520508,1800,33.87018585205078
0,4010273,0,24,00:31:00,comet.sdsc.xsede.org,09/02/2016,01:51:20,1830.3061530590057,1800,30.306153059005737
01:54:16,4010888,00:33:15,24,00:31:00,comet.sdsc.xsede.org,09/02/2016,02:21:51,1828.8065469264984,1800,28.806546926498413
0,4010907,0,72,00:31:00,comet.sdsc.xsede.org,09/02/2016,02:52:25,1836.8517169952393,1800,36.85171699523926
0,4010943,0,72,00:31:00,comet.sdsc.xsede.org,09/02/2016,03:23:02,1832.4534199237823,1800,32.45341992378235
0,4011022,0,24,00:31:00,comet.sdsc.xsede.org,09/02/2016,03:53:36,1833.9288070201874,1800,33.92880702018738
0,4011051,0,24,00:31:00,comet.sdsc.xsede.org,09/02/2016,04:24:12,1815.059947013855,1800,15.05994701385498
0,4011076,0,24,00:31:00,comet.sdsc.xsede.org,09/02/2016,04:54:30,1821.3979771137238,1800,21.397977113723755
0,4011499,0,24,00:31:00,comet.sdsc.xsede.org,09/02/2016,05:24:54,1825.9979610443115,1800,25.997961044311523
0,4012087,0,48,00:31:00,comet.sdsc.xsede.org,09/02/2016,05:55:22,1823.764953136444,1800,23.764953136444092
02:02:27,4012809,01:03:50,24,00:31:00,comet.sdsc.xsede.org,09/02/2016,06:25:50,1852.3088879585266,1800,52.30888795852661
0,4012839,0,24,00:31:00,comet.sdsc.xsede.org,09/02/2016,06:56:43,1835.7306199073792,1800,35.73061990737915
0,4012861,0,24,00:31:00,comet.sdsc.xsede.org,09/02/2016,07:27:21,1815.2415549755096,1800,15.241554975509644
0,4012879,0,144,00:31:00,comet.sdsc.xsede.org,09/02/2016,07:57:38,1836.7894718647003,1800,36.78947186470032
0,4012919,0,24,00:31:00,comet.sdsc.xsede.org,09/02/2016,08:28:17,1820.4618520736694,1800,20.461852073669434
0,4012969,0,144,00:31:00,comet.sdsc.xsede.org,09/02/2016,08:58:40,1815.7856109142303,1800,15.785610914230347
0,4013414,0,24,00:31:00,comet.sdsc.xsede.org,09/02/2016,09:28:58,1828.9044389724731,1800,28.904438972473145
